Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx Flag,Wind Chill Flag,Weather
2016-05-25 22:00,2016,5,25,22:00,‡,14.7,,9.6,,71.0,,10.0,,18.0,,32.2,,101.94,,,,Mostly Cloudy
2016-05-26 01:00,2016,5,26,01:00,‡,12.2,,9.1,,81.0,,9.0,,21.0,,32.2,,102.01,,,,Mostly Cloudy
2016-05-26 04:00,2016,5,26,04:00,‡,11.6,,8.3,,80.0,,10.0,,23.0,,24.1,,102.0,,,,Mostly Cloudy
2016-05-26 07:00,2016,5,26,07:00,‡,12.3,,8.8,,79.0,,10.0,,18.0,,24.1,,102.04,,,,Cloudy
2016-05-26 10:00,2016,5,26,10:00,‡,12.3,,9.2,,81.0,,9.0,,18.0,,24.1,,102.04,,,,Cloudy
2016-05-26 13:00,2016,5,26,13:00,‡,13.8,,9.3,,74.0,,15.0,,16.0,,24.1,,102.0,,,,Cloudy
2016-05-26 16:00,2016,5,26,16:00,‡,14.4,,8.8,,69.0,,12.0,,23.0,,24.1,,101.87,,,,Cloudy
2016-05-26 19:00,2016,5,26,19:00,‡,14.1,,6.5,,60.0,,16.0,,17.0,,24.1,,101.65,,,,Cloudy
2016-05-26 22:00,2016,5,26,22:00,‡,10.3,,8.3,,87.0,,5.0,,9.0,,19.3,,101.85,,,,Rain
2016-05-26 23:00,2016,5,26,23:00,‡,9.5,,8.1,,91.0,,14.0,,13.0,,24.1,,101.85,,,,Rain
2016-05-27 00:00,2016,5,27,00:00,‡,9.7,,8.6,,93.0,,10.0,,12.0,,19.3,,101.83,,,,Rain
2016-05-27 01:00,2016,5,27,01:00,‡,9.6,,8.5,,93.0,,9.0,,10.0,,19.3,,101.82,,,,Rain
2016-05-27 02:00,2016,5,27,02:00,‡,9.7,,8.6,,93.0,,7.0,,7.0,,19.3,,101.83,,,,Rain
2016-05-27 03:00,2016,5,27,03:00,‡,9.5,,8.8,,95.0,,12.0,,7.0,,16.1,,101.82,,,,Rain
2016-05-27 04:00,2016,5,27,04:00,‡,9.7,,8.8,,94.0,,12.0,,5.0,,19.3,,101.83,,,,Rain
2016-05-27 07:00,2016,5,27,07:00,‡,11.2,,9.1,,87.0,,9.0,,10.0,,24.1,,101.9,,,,Mostly Cloudy
2016-05-27 10:00,2016,5,27,10:00,‡,14.3,,7.9,,65.0,,26.0,,15.0,,24.1,,101.93,,,,Mainly Clear
2016-05-27 13:00,2016,5,27,13:00,‡,14.9,,7.5,,61.0,,22.0,,13.0,,32.2,,101.88,,,,Mostly Cloudy
2016-05-27 16:00,2016,5,27,16:00,‡,13.4,,6.3,,62.0,,21.0,,25.0,,24.1,,101.82,,,,Cloudy
2016-05-27 19:00,2016,5,27,19:00,‡,11.6,,8.8,,83.0,,1.0,,13.0,,24.1,,101.78,,,,Cloudy
2016-05-28 01:00,2016,5,28,01:00,‡,10.4,,8.7,,89.0,,9.0,,10.0,,19.3,,101.77,,,,Rain
2016-05-28 02:00,2016,5,28,02:00,‡,9.8,,8.3,,90.0,,8.0,,14.0,,19.3,,101.72,,,,Rain
2016-05-28 03:00,2016,5,28,03:00,‡,9.5,,8.6,,94.0,,10.0,,12.0,,16.1,,101.7,,,,Rain
2016-05-28 04:00,2016,5,28,04:00,‡,9.5,,8.8,,95.0,,10.0,,13.0,,16.1,,101.69,,,,Rain
2016-05-28 05:00,2016,5,28,05:00,‡,9.3,,8.2,,93.0,,11.0,,16.0,,12.9,,101.65,,,,Rain
2016-05-28 11:00,2016,5,28,11:00,‡,10.8,,9.6,,92.0,,13.0,,20.0,,12.9,,101.49,,,,Rain
2016-05-28 13:00,2016,5,28,13:00,‡,12.4,,10.2,,86.0,,13.0,,31.0,,16.1,,101.43,,,,Cloudy
2016-05-28 16:00,2016,5,28,16:00,‡,14.1,,11.5,,84.0,,14.0,,27.0,,16.1,,101.35,,,,Cloudy
2016-05-28 19:00,2016,5,28,19:00,‡,13.6,,11.2,,85.0,,16.0,,22.0,,19.3,,101.37,,,,Cloudy
2016-05-28 22:00,2016,5,28,22:00,‡,12.4,,11.2,,92.0,,9.0,,7.0,,19.3,,101.48,,,,Cloudy
2016-05-29 01:00,2016,5,29,01:00,‡,11.0,,10.4,,96.0,,33.0,,6.0,,19.3,,101.54,,,,Mostly Cloudy
2016-05-29 04:00,2016,5,29,04:00,‡,10.0,,9.6,,97.0,,36.0,,1.0,,24.1,,101.64,,,,Cloudy
2016-05-29 07:00,2016,5,29,07:00,‡,13.2,,10.4,,83.0,,31.0,,9.0,,32.2,,101.77,,,,Mostly Cloudy
2016-05-29 10:00,2016,5,29,10:00,‡,14.8,,10.7,,76.0,,28.0,,26.0,,32.2,,101.92,,,,Mostly Cloudy
2016-05-29 13:00,2016,5,29,13:00,‡,16.5,,10.0,,65.0,,28.0,,28.0,,32.2,,102.02,,,,Mainly Clear
2016-05-29 16:00,2016,5,29,16:00,‡,16.7,,8.0,,56.0,,24.0,,23.0,,48.3,,102.05,,,,Mainly Clear
2016-05-29 19:00,2016,5,29,19:00,‡,15.4,,9.2,,66.0,,16.0,,10.0,,48.3,,102.13,,,,Mainly Clear
2016-05-29 22:00,2016,5,29,22:00,‡,13.4,,8.7,,73.0,,7.0,,12.0,,48.3,,102.27,,,,Mainly Clear
2016-05-30 01:00,2016,5,30,01:00,‡,9.8,,7.6,,86.0,,9.0,,12.0,,32.2,,102.39,,,,Mainly Clear
2016-05-30 04:00,2016,5,30,04:00,‡,10.0,,7.6,,85.0,,8.0,,8.0,,48.3,,102.52,,,,Mostly Cloudy
2016-05-30 07:00,2016,5,30,07:00,‡,12.8,,8.9,,77.0,,11.0,,7.0,,48.3,,102.62,,,,Mainly Clear
2016-05-30 10:00,2016,5,30,10:00,‡,15.1,,10.6,,74.0,,23.0,,18.0,,48.3,,102.58,,,,Mainly Clear
2016-05-30 13:00,2016,5,30,13:00,‡,17.0,,10.7,,66.0,,28.0,,13.0,,48.3,,102.52,,,,Mostly Cloudy
2016-05-30 16:00,2016,5,30,16:00,‡,16.4,,9.4,,63.0,,24.0,,14.0,,48.3,,102.38,,,,Mostly Cloudy
2016-05-30 19:00,2016,5,30,19:00,‡,15.9,,10.1,,68.0,,23.0,,7.0,,48.3,,102.24,,,,Mostly Cloudy
2016-05-30 22:00,2016,5,30,22:00,‡,14.1,,9.4,,73.0,,36.0,,2.0,,48.3,,102.19,,,,Mainly Clear
2016-05-31 01:00,2016,5,31,01:00,‡,12.0,,9.4,,84.0,,2.0,,4.0,,48.3,,102.12,,,,Cloudy
2016-05-31 04:00,2016,5,31,04:00,‡,10.1,,7.7,,85.0,,0.0,,1.0,,48.3,,102.07,,,,Mainly Clear
2016-05-31 07:00,2016,5,31,07:00,‡,15.7,,10.9,,73.0,,28.0,,7.0,,48.3,,102.03,,,,Cloudy
2016-05-31 10:00,2016,5,31,10:00,‡,17.5,,12.0,,70.0,,26.0,,14.0,,48.3,,101.93,,,,Mostly Cloudy
2016-05-31 13:00,2016,5,31,13:00,‡,19.4,,10.2,,55.0,,27.0,,14.0,,48.3,,101.75,,,,Cloudy
2016-05-31 16:00,2016,5,31,16:00,‡,19.6,,11.5,,59.0,,29.0,,4.0,,48.3,,101.52,,,,Cloudy
2016-05-31 19:00,2016,5,31,19:00,‡,16.7,,14.2,,85.0,,29.0,,8.0,,48.3,,101.4,,,,Cloudy
2016-05-31 22:00,2016,5,31,22:00,‡,16.2,,12.4,,78.0,,17.0,,3.0,,32.2,,101.31,,,,Cloudy
2016-06-01 01:00,2016,6,1,01:00,‡,15.1,,13.8,,92.0,,9.0,,4.0,,32.2,,101.26,,,,Cloudy
2016-06-01 04:00,2016,6,1,04:00,‡,14.0,,10.6,,80.0,,10.0,,13.0,,32.2,,101.23,,,,Mostly Cloudy
2016-06-01 07:00,2016,6,1,07:00,‡,16.1,,10.5,,69.0,,13.0,,17.0,,48.3,,101.3,,,,Mostly Cloudy
2016-06-01 10:00,2016,6,1,10:00,‡,18.0,,11.4,,65.0,,13.0,,21.0,,48.3,,101.29,,,,Cloudy
2016-06-01 13:00,2016,6,1,13:00,‡,20.8,,8.6,,45.0,,14.0,,18.0,,48.3,,101.19,,,,Cloudy
2016-06-01 14:00,2016,6,1,14:00,‡,18.6,,12.2,,66.0,,14.0,,17.0,,24.1,,101.2,,,,Rain
2016-06-01 15:00,2016,6,1,15:00,‡,16.5,,12.7,,78.0,,8.0,,10.0,,19.3,,101.23,,,,Rain
2016-06-01 16:00,2016,6,1,16:00,‡,16.5,,12.9,,79.0,,7.0,,14.0,,24.1,,101.21,,,,Rain
2016-06-01 19:00,2016,6,1,19:00,‡,15.2,,13.8,,91.0,,8.0,,19.0,,24.1,,101.11,,,,Cloudy
2016-06-01 20:00,2016,6,1,20:00,‡,14.8,,13.7,,93.0,,9.0,,18.0,,16.1,,101.11,,,,Rain
2016-06-01 21:00,2016,6,1,21:00,‡,14.3,,13.4,,94.0,,9.0,,18.0,,16.1,,101.11,,,,Rain
2016-06-01 22:00,2016,6,1,22:00,‡,14.1,,13.3,,95.0,,10.0,,18.0,,16.1,,101.08,,,,Rain
2016-06-01 23:00,2016,6,1,23:00,‡,14.2,,13.6,,96.0,,10.0,,16.0,,12.9,,101.07,,,,Rain
2016-06-02 01:00,2016,6,2,01:00,‡,14.4,,13.5,,94.0,,10.0,,16.0,,24.1,,101.07,,,,Rain
2016-06-02 03:00,2016,6,2,03:00,‡,14.4,,11.8,,84.0,,15.0,,11.0,,19.3,,101.17,,,,Rain
2016-06-02 04:00,2016,6,2,04:00,‡,13.9,,12.3,,90.0,,12.0,,8.0,,24.1,,101.21,,,,Cloudy
2016-06-02 07:00,2016,6,2,07:00,‡,15.2,,11.2,,77.0,,17.0,,18.0,,24.1,,101.36,,,,Cloudy
2016-06-02 10:00,2016,6,2,10:00,‡,17.5,,9.7,,60.0,,19.0,,9.0,,24.1,,101.57,,,,Mainly Clear
2016-06-02 13:00,2016,6,2,13:00,‡,19.0,,10.7,,58.0,,20.0,,15.0,,48.3,,101.79,,,,Cloudy
2016-06-02 16:00,2016,6,2,16:00,‡,18.8,,10.5,,58.0,,19.0,,18.0,,48.3,,101.94,,,,Cloudy
2016-06-02 19:00,2016,6,2,19:00,‡,16.5,,11.5,,72.0,,16.0,,10.0,,32.2,,102.05,,,,Cloudy
2016-06-02 22:00,2016,6,2,22:00,‡,15.6,,11.6,,77.0,,10.0,,11.0,,32.2,,102.12,,,,Cloudy
2016-06-03 01:00,2016,6,3,01:00,‡,15.0,,11.1,,77.0,,9.0,,8.0,,32.2,,102.16,,,,Cloudy
2016-06-03 04:00,2016,6,3,04:00,‡,14.9,,11.0,,77.0,,9.0,,8.0,,32.2,,102.28,,,,Cloudy
2016-06-03 07:00,2016,6,3,07:00,‡,16.2,,11.4,,73.0,,9.0,,16.0,,32.2,,102.4,,,,Mostly Cloudy
2016-06-03 10:00,2016,6,3,10:00,‡,19.3,,12.2,,63.0,,9.0,,16.0,,48.3,,102.5,,,,Mostly Cloudy
2016-06-03 13:00,2016,6,3,13:00,‡,21.3,,13.6,,61.0,,28.0,,10.0,,48.3,,102.5,,,,Mostly Cloudy
2016-06-03 16:00,2016,6,3,16:00,‡,22.0,,13.7,,59.0,,29.0,,17.0,,48.3,,102.38,,,,Mainly Clear
2016-06-03 19:00,2016,6,3,19:00,‡,19.5,,15.2,,76.0,,29.0,,16.0,,48.3,,102.23,,,,Mainly Clear
2016-06-03 22:00,2016,6,3,22:00,‡,16.9,,14.2,,84.0,,30.0,,15.0,,48.3,,102.23,,,,Clear
2016-06-04 01:00,2016,6,4,01:00,‡,16.2,,14.2,,88.0,,30.0,,22.0,,48.3,,102.17,,,,Mainly Clear
2016-06-04 04:00,2016,6,4,04:00,‡,15.6,,14.5,,93.0,,30.0,,26.0,,32.2,,102.09,,,,Mostly Cloudy
2016-06-04 07:00,2016,6,4,07:00,‡,17.6,,15.1,,85.0,,29.0,,28.0,,48.3,,102.09,,,,Mainly Clear
2016-06-04 10:00,2016,6,4,10:00,‡,19.4,,15.3,,77.0,,29.0,,32.0,,48.3,,102.02,,,,Clear
2016-06-04 13:00,2016,6,4,13:00,‡,21.5,,15.9,,70.0,,30.0,,29.0,,48.3,,101.84,,,,Clear
2016-06-04 16:00,2016,6,4,16:00,‡,21.4,,15.8,,70.0,,31.0,,24.0,,48.3,,101.57,,,,Clear
2016-06-04 19:00,2016,6,4,19:00,‡,19.3,,15.4,,78.0,,31.0,,20.0,,48.3,,101.4,,,,Mainly Clear
2016-06-04 22:00,2016,6,4,22:00,‡,18.1,,14.8,,81.0,,32.0,,14.0,,48.3,,101.36,,,,Mainly Clear
2016-06-05 01:00,2016,6,5,01:00,‡,17.3,,12.7,,74.0,,31.0,,12.0,,48.3,,101.33,,,,Mainly Clear
2016-06-05 04:00,2016,6,5,04:00,‡,16.3,,15.2,,93.0,,31.0,,16.0,,48.3,,101.29,,,,Mainly Clear
2016-06-05 07:00,2016,6,5,07:00,‡,18.9,,15.6,,81.0,,30.0,,22.0,,48.3,,101.31,,,,Mainly Clear
2016-06-05 10:00,2016,6,5,10:00,‡,21.2,,15.8,,71.0,,30.0,,27.0,,48.3,,101.28,,,,Mostly Cloudy
2016-06-05 13:00,2016,6,5,13:00,‡,24.0,,15.9,,60.0,,29.0,,22.0,,40.2,,101.2,,,,Mostly Cloudy
2016-06-05 16:00,2016,6,5,16:00,‡,23.7,,15.6,,60.0,,29.0,,12.0,,48.3,,101.04,,,,Mostly Cloudy
2016-06-05 19:00,2016,6,5,19:00,‡,22.0,,15.7,,67.0,,20.0,,7.0,,48.3,,100.96,,,,Mostly Cloudy
2016-06-05 22:00,2016,6,5,22:00,‡,18.4,,15.1,,81.0,,15.0,,7.0,,48.3,,101.0,,,,Mainly Clear
2016-06-06 01:00,2016,6,6,01:00,‡,17.6,,13.8,,78.0,,21.0,,8.0,,48.3,,101.07,,,,Mainly Clear
2016-06-06 04:00,2016,6,6,04:00,‡,15.1,,12.8,,86.0,,4.0,,3.0,,48.3,,101.15,,,,Mainly Clear
2016-06-06 07:00,2016,6,6,07:00,‡,19.4,,15.7,,79.0,,30.0,,13.0,,48.3,,101.27,,,,Mostly Cloudy
2016-06-06 10:00,2016,6,6,10:00,‡,20.7,,14.9,,69.0,,29.0,,25.0,,48.3,,101.28,,,,Mostly Cloudy
2016-06-06 13:00,2016,6,6,13:00,‡,22.0,,15.2,,65.0,,26.0,,12.0,,48.3,,101.2,,,,Mostly Cloudy
2016-06-06 16:00,2016,6,6,16:00,‡,23.9,,12.7,,49.0,,23.0,,8.0,,48.3,,101.03,,,,Mainly Clear
2016-06-06 19:00,2016,6,6,19:00,‡,19.8,,14.5,,71.0,,25.0,,12.0,,48.3,,100.92,,,,Mostly Cloudy
2016-06-06 22:00,2016,6,6,22:00,‡,16.9,,14.0,,83.0,,36.0,,2.0,,48.3,,100.96,,,,Mainly Clear
2016-06-07 01:00,2016,6,7,01:00,‡,14.9,,11.3,,79.0,,10.0,,14.0,,48.3,,100.93,,,,Mainly Clear
2016-06-07 04:00,2016,6,7,04:00,‡,12.9,,10.6,,86.0,,10.0,,12.0,,48.3,,100.97,,,,Mostly Cloudy
2016-06-07 07:00,2016,6,7,07:00,‡,17.1,,13.1,,77.0,,11.0,,6.0,,48.3,,100.98,,,,Mainly Clear
2016-06-07 10:00,2016,6,7,10:00,‡,19.0,,13.9,,72.0,,24.0,,10.0,,40.2,,100.96,,,,Mainly Clear
2016-06-07 13:00,2016,6,7,13:00,‡,20.1,,14.8,,71.0,,24.0,,11.0,,48.3,,100.9,,,,Mostly Cloudy
2016-06-07 16:00,2016,6,7,16:00,‡,21.7,,16.1,,70.0,,23.0,,15.0,,48.3,,100.78,,,,Cloudy
2016-06-07 19:00,2016,6,7,19:00,‡,20.5,,13.3,,63.0,,16.0,,4.0,,48.3,,100.67,,,,Cloudy
2016-06-07 22:00,2016,6,7,22:00,‡,17.0,,10.2,,64.0,,10.0,,21.0,,48.3,,100.64,,,,Cloudy
2016-06-08 01:00,2016,6,8,01:00,‡,16.3,,9.3,,63.0,,14.0,,13.0,,48.3,,100.64,,,,Cloudy
2016-06-08 04:00,2016,6,8,04:00,‡,14.0,,8.5,,69.0,,12.0,,10.0,,48.3,,100.69,,,,Cloudy
2016-06-08 07:00,2016,6,8,07:00,‡,15.0,,9.8,,71.0,,13.0,,15.0,,48.3,,100.75,,,,Cloudy
2016-06-08 10:00,2016,6,8,10:00,‡,16.1,,9.8,,66.0,,12.0,,17.0,,48.3,,100.82,,,,Cloudy
2016-06-08 13:00,2016,6,8,13:00,‡,16.0,,11.0,,72.0,,10.0,,18.0,,32.2,,101.0,,,,Cloudy
2016-06-08 16:00,2016,6,8,16:00,‡,18.0,,10.7,,62.0,,13.0,,27.0,,48.3,,101.11,,,,Mostly Cloudy
2016-06-08 19:00,2016,6,8,19:00,‡,15.9,,9.4,,65.0,,12.0,,22.0,,48.3,,101.12,,,,Mainly Clear
2016-06-08 22:00,2016,6,8,22:00,‡,12.6,,7.9,,73.0,,12.0,,12.0,,32.2,,101.2,,,,Mainly Clear
2016-06-09 01:00,2016,6,9,01:00,‡,11.1,,6.9,,75.0,,9.0,,12.0,,32.2,,101.23,,,,Mainly Clear
2016-06-09 04:00,2016,6,9,04:00,‡,11.9,,6.6,,70.0,,8.0,,14.0,,32.2,,101.24,,,,Mostly Cloudy
2016-06-09 07:00,2016,6,9,07:00,‡,13.4,,8.5,,72.0,,10.0,,19.0,,48.3,,101.33,,,,Mostly Cloudy
2016-06-09 10:00,2016,6,9,10:00,‡,15.8,,7.4,,57.0,,14.0,,18.0,,48.3,,101.34,,,,Mostly Cloudy
2016-06-09 13:00,2016,6,9,13:00,‡,18.2,,5.9,,44.0,,16.0,,20.0,,48.3,,101.27,,,,Mostly Cloudy
2016-06-09 16:00,2016,6,9,16:00,‡,18.1,,6.7,,47.0,,12.0,,21.0,,48.3,,101.17,,,,Mostly Cloudy
2016-06-09 19:00,2016,6,9,19:00,‡,16.0,,7.3,,56.0,,15.0,,14.0,,32.2,,101.05,,,,Mostly Cloudy
2016-06-09 22:00,2016,6,9,22:00,‡,13.6,,7.9,,68.0,,9.0,,10.0,,32.2,,101.08,,,,Mostly Cloudy
2016-06-10 01:00,2016,6,10,01:00,‡,13.5,,10.5,,82.0,,13.0,,13.0,,24.1,,101.05,,,,Rain
2016-06-10 04:00,2016,6,10,04:00,‡,11.8,,9.7,,87.0,,13.0,,13.0,,32.2,,101.17,,,,Mostly Cloudy
2016-06-10 07:00,2016,6,10,07:00,‡,12.8,,7.7,,71.0,,16.0,,12.0,,24.1,,101.32,,,,Mostly Cloudy
2016-06-10 10:00,2016,6,10,10:00,‡,13.3,,7.6,,68.0,,12.0,,23.0,,32.2,,101.47,,,,Mostly Cloudy
2016-06-10 13:00,2016,6,10,13:00,‡,16.8,,6.4,,50.0,,18.0,,7.0,,32.2,,101.48,,,,Mainly Clear
2016-06-10 16:00,2016,6,10,16:00,‡,15.9,,7.5,,57.0,,21.0,,15.0,,32.2,,101.52,,,,Mostly Cloudy
2016-06-10 19:00,2016,6,10,19:00,‡,14.4,,7.5,,63.0,,27.0,,9.0,,48.3,,101.6,,,,Mainly Clear
2016-06-10 22:00,2016,6,10,22:00,‡,13.1,,8.2,,72.0,,36.0,,2.0,,32.2,,101.7,,,,Clear
2016-06-11 01:00,2016,6,11,01:00,‡,11.4,,8.5,,82.0,,9.0,,13.0,,24.1,,101.75,,,,Mostly Cloudy
2016-06-11 04:00,2016,6,11,04:00,‡,11.5,,9.8,,89.0,,10.0,,18.0,,19.3,,101.82,,,,Cloudy
2016-06-11 10:00,2016,6,11,10:00,‡,13.4,,9.7,,78.0,,23.0,,5.0,,19.3,,102.09,,,,Cloudy
2016-06-11 13:00,2016,6,11,13:00,‡,15.7,,7.8,,59.0,,36.0,,3.0,,32.2,,102.2,,,,Cloudy
2016-06-11 16:00,2016,6,11,16:00,‡,16.3,,10.2,,67.0,,10.0,,13.0,,32.2,,102.27,,,,Mostly Cloudy
2016-06-11 19:00,2016,6,11,19:00,‡,15.5,,9.2,,66.0,,9.0,,21.0,,32.2,,102.28,,,,Mainly Clear
2016-06-11 22:00,2016,6,11,22:00,‡,14.2,,10.1,,76.0,,8.0,,15.0,,32.2,,102.33,,,,Cloudy
2016-06-12 01:00,2016,6,12,01:00,‡,13.0,,9.9,,81.0,,8.0,,16.0,,32.2,,102.33,,,,Mostly Cloudy
2016-06-12 04:00,2016,6,12,04:00,‡,11.9,,8.0,,77.0,,9.0,,14.0,,32.2,,102.38,,,,Mostly Cloudy
2016-06-12 07:00,2016,6,12,07:00,‡,12.8,,7.7,,71.0,,9.0,,17.0,,32.2,,102.42,,,,Mostly Cloudy
2016-06-12 10:00,2016,6,12,10:00,‡,15.1,,8.4,,64.0,,14.0,,15.0,,32.2,,102.46,,,,Mostly Cloudy
2016-06-12 13:00,2016,6,12,13:00,‡,17.3,,10.5,,64.0,,22.0,,22.0,,48.3,,102.38,,,,Mainly Clear
2016-06-12 16:00,2016,6,12,16:00,‡,18.1,,11.3,,64.0,,20.0,,12.0,,48.3,,102.27,,,,Mostly Cloudy
2016-06-12 19:00,2016,6,12,19:00,‡,16.9,,8.7,,58.0,,13.0,,5.0,,48.3,,102.12,,,,Mostly Cloudy
2016-06-12 22:00,2016,6,12,22:00,‡,15.4,,9.8,,69.0,,14.0,,4.0,,32.2,,101.98,,,,Cloudy
2016-06-13 01:00,2016,6,13,01:00,‡,14.2,,9.9,,75.0,,9.0,,7.0,,32.2,,101.75,,,,Cloudy
2016-06-13 04:00,2016,6,13,04:00,‡,13.4,,10.4,,82.0,,11.0,,16.0,,48.3,,101.55,,,,Cloudy
2016-06-13 07:00,2016,6,13,07:00,‡,12.9,,10.8,,87.0,,11.0,,21.0,,24.1,,101.46,,,,Cloudy
2016-06-13 10:00,2016,6,13,10:00,‡,15.1,,11.3,,78.0,,13.0,,17.0,,19.3,,101.31,,,,Mostly Cloudy
2016-06-13 13:00,2016,6,13,13:00,‡,16.3,,7.9,,57.0,,22.0,,28.0,,32.2,,101.24,,,,Mostly Cloudy
2016-06-13 16:00,2016,6,13,16:00,‡,17.7,,6.7,,48.0,,22.0,,19.0,,32.2,,101.17,,,,Mostly Cloudy
2016-06-13 19:00,2016,6,13,19:00,‡,14.8,,6.2,,56.0,,28.0,,24.0,,32.2,,101.1,,,,Mainly Clear
2016-06-13 22:00,2016,6,13,22:00,‡,13.2,,5.9,,61.0,,25.0,,26.0,,32.2,,101.08,,,,Mostly Cloudy
2016-06-14 01:00,2016,6,14,01:00,‡,10.6,,7.0,,78.0,,29.0,,19.0,,24.1,,101.06,,,,Mostly Cloudy
2016-06-14 04:00,2016,6,14,04:00,‡,9.6,,7.6,,87.0,,35.0,,10.0,,24.1,,101.05,,,,Cloudy
2016-06-14 07:00,2016,6,14,07:00,‡,11.5,,6.1,,69.0,,18.0,,18.0,,24.1,,101.08,,,,Cloudy
2016-06-14 10:00,2016,6,14,10:00,‡,12.4,,6.3,,66.0,,10.0,,14.0,,24.1,,101.13,,,,Cloudy
2016-06-14 16:00,2016,6,14,16:00,‡,12.7,,7.4,,70.0,,10.0,,22.0,,32.2,,101.22,,,,Cloudy
2016-06-14 19:00,2016,6,14,19:00,‡,12.6,,6.7,,67.0,,17.0,,17.0,,32.2,,101.24,,,,Mostly Cloudy
2016-06-14 22:00,2016,6,14,22:00,‡,11.3,,7.8,,79.0,,9.0,,17.0,,32.2,,101.31,,,,Mostly Cloudy
2016-06-15 01:00,2016,6,15,01:00,‡,8.8,,6.6,,86.0,,13.0,,12.0,,32.2,,101.31,,,,Mostly Cloudy
2016-06-15 04:00,2016,6,15,04:00,‡,9.1,,6.7,,85.0,,9.0,,13.0,,32.2,,101.36,,,,Mainly Clear
2016-06-15 10:00,2016,6,15,10:00,‡,12.3,,8.0,,75.0,,12.0,,12.0,,24.1,,101.39,,,,Cloudy
2016-06-15 13:00,2016,6,15,13:00,‡,14.1,,8.6,,69.0,,28.0,,10.0,,32.2,,101.36,,,,Mostly Cloudy
2016-06-15 16:00,2016,6,15,16:00,‡,14.8,,6.7,,58.0,,25.0,,14.0,,48.3,,101.3,,,,Mainly Clear
2016-06-15 19:00,2016,6,15,19:00,‡,13.7,,7.1,,64.0,,28.0,,13.0,,48.3,,101.28,,,,Clear
2016-06-15 22:00,2016,6,15,22:00,‡,9.9,,7.3,,84.0,,2.0,,7.0,,48.3,,101.3,,,,Clear
2016-06-16 01:00,2016,6,16,01:00,‡,8.8,,5.2,,78.0,,9.0,,9.0,,48.3,,101.38,,,,Clear
2016-06-16 04:00,2016,6,16,04:00,‡,8.5,,6.3,,86.0,,8.0,,10.0,,48.3,,101.47,,,,Mainly Clear
2016-06-16 07:00,2016,6,16,07:00,‡,12.4,,8.5,,77.0,,10.0,,14.0,,48.3,,101.6,,,,Mostly Cloudy
2016-06-16 10:00,2016,6,16,10:00,‡,14.9,,9.3,,69.0,,13.0,,11.0,,48.3,,101.72,,,,Mostly Cloudy
2016-06-16 13:00,2016,6,16,13:00,‡,16.0,,9.3,,64.0,,22.0,,18.0,,48.3,,101.81,,,,Mostly Cloudy
2016-06-16 16:00,2016,6,16,16:00,‡,16.4,,8.7,,60.0,,24.0,,10.0,,48.3,,101.84,,,,Mostly Cloudy
2016-06-16 19:00,2016,6,16,19:00,‡,15.7,,8.3,,61.0,,19.0,,7.0,,48.3,,101.93,,,,Mostly Cloudy
2016-06-16 22:00,2016,6,16,22:00,‡,14.0,,8.2,,68.0,,10.0,,7.0,,48.3,,102.04,,,,Mostly Cloudy
2016-06-17 01:00,2016,6,17,01:00,‡,11.8,,7.0,,72.0,,5.0,,11.0,,48.3,,102.09,,,,Mainly Clear
2016-06-17 04:00,2016,6,17,04:00,‡,10.1,,6.5,,78.0,,3.0,,7.0,,48.3,,102.11,,,,Mainly Clear
2016-06-17 07:00,2016,6,17,07:00,‡,14.5,,7.6,,63.0,,27.0,,4.0,,48.3,,102.18,,,,Mainly Clear
2016-06-17 10:00,2016,6,17,10:00,‡,16.3,,8.8,,61.0,,27.0,,15.0,,48.3,,102.13,,,,Mainly Clear
2016-06-17 13:00,2016,6,17,13:00,‡,18.8,,10.7,,59.0,,29.0,,21.0,,48.3,,101.94,,,,Mainly Clear
2016-06-17 16:00,2016,6,17,16:00,‡,19.7,,10.5,,55.0,,30.0,,26.0,,48.3,,101.73,,,,Mainly Clear
2016-06-17 19:00,2016,6,17,19:00,‡,17.9,,12.0,,68.0,,26.0,,16.0,,48.3,,101.73,,,,Mostly Cloudy
2016-06-17 22:00,2016,6,17,22:00,‡,16.0,,10.2,,68.0,,19.0,,7.0,,48.3,,101.69,,,,Mostly Cloudy
2016-06-18 01:00,2016,6,18,01:00,‡,15.0,,9.0,,67.0,,11.0,,18.0,,48.3,,101.69,,,,Cloudy
2016-06-18 04:00,2016,6,18,04:00,‡,12.6,,11.0,,90.0,,17.0,,10.0,,32.2,,101.74,,,,Rain
2016-06-18 05:00,2016,6,18,05:00,‡,12.9,,10.5,,85.0,,24.0,,8.0,,32.2,,101.73,,,,Rain
2016-06-18 06:00,2016,6,18,06:00,‡,12.6,,10.2,,85.0,,25.0,,9.0,,32.2,,101.71,,,,Rain
2016-06-18 07:00,2016,6,18,07:00,‡,12.7,,11.1,,90.0,,23.0,,9.0,,24.1,,101.73,,,,Rain
2016-06-18 08:00,2016,6,18,08:00,‡,12.8,,11.7,,93.0,,26.0,,9.0,,19.3,,101.73,,,,Rain
